Company Name,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03
Maithan Alloys Ltd.,-1.510989,-0.75594,2.206573,0.74813,4.426178,0.027427,3.137903,-2.807775,0.719424,-0.704607,-0.899594,10.976616,-4.482845,-1.135867,0.59453,3.128103,2.505695,-2.016383,-2.808989,5.701754,3.612717,-1.242545,-1.596517,0.833333,-0.274794,-2.796547,-1.65809,2.614632,0.747198,19.954853,3.123865,0.642312,2.887,-1.274136,0.069364,-1.682636,-0.773842,3.468609,-0.296313,-1.977737,5.316912,2.789583,2.816901,-0.469196,-0.149803,-3.119307,-0.689358,1.040663,-8.298662,-5.255091,3.954128,-1.499925,-2.206815,0.113144,3.40579,3.012982,0.203707,2.505462,4.809304,-1.231912,-2.425391,-0.783389,-0.595289,6.295737,1.967633,-1.267375,0.594304,0.988433,-0.935987,0.378412,-5.977476,-1.800419,4.265214,-0.758705,-3.344619,-0.675361,-4.020902,-2.063368,1.597981,-1.122375,-1.695205,-0.451794,0.986161,-0.894256,-0.77271,0.245114,-0.64833,-0.703445,-0.304705,6.949384,0.375493,2.745886,-2.300067,0.435585,2.103739,-3.646854,-1.907143,-2.483314,-5.867045,3.173561,1.668794,1.526718,-1.066351,-0.297066,1.275191,3.052981,-1.275413,-1.930739,2.470462,0.377358,0.076738,7.837825,1.679631,0.188524,1.034146,-1.010925,-1.088221,0.059407,0.028205,1.590591,1.496159,-2.452304,0.282248,-0.055155,0.117442,-0.523987,0.111792,0.004692,1.225579,1.529766,-2.287931,-1.035861
Malu Paper Mills Ltd.,-4.761905,-2.923977,-3,9.770115,-6.222222,-9.433962,1.73913,6.956522,4.411765,4.741379,-2.307692,4.166667,2.362205,0.3861,-0.793651,-2.678571,4.166667,0.487805,1.834862,0,-1.234568,1.265823,-5,6.632653,0.869565,0.865801,1.444043,4.180064,6.954887,-4.347826,4.863222,4.967949,-1.740812,-0.892857,0.192678,4.326923,-1.167883,0.196078,2.136752,-1.419878,-1.555556,2.122642,-2.321725,-3.133515,0.222222,-2.093023,-2.284946,0.327332,1.421801,-1.016518,3.021978,4.976303,-1.273885,1.269841,-0.673401,1.840491,-2.110818,-1.170569,-0.204499,-1.328273,4.508197,-3.710575,-0.230947,0,1.526718,9.873061,0,-2.838428,-1.365188,1.464129,-4.721754,0.45045,-1.180438,1.277372,-7.826087,-1.268116,-3.826087,0.806452,-2.074689,-0.6,2.195946,-1.291513,-2.338129,0.382409,-0.59761,8.626761,4.320988,-2.699387,-1.549296,4.484305,0.589102,-1.923077,-1.445087,0.927357,5.496454,-1.280228,-3.611111,-2.537313,0.956938,-0.160772,1.362398,0.884956,2.002861,0.898204,-3.237858,2.460203,0.690846,9.633911,0.167504,-0.147929,-1.380368,-0.157729,0.143472,-0.363636,-0.798935,-1.136364,-0.878294,5.35855,0.319829,-3.846154,-1.184211,1.958042,-1.101928,7.931953,-2.773213,-2.209475,2.074597,1.967881,-0.196721,1.944376,-6.767995,1.690391
Man Industries (India) Ltd.,-2.59344,-1.5,-1.52439,-0.208189,-1.282051,11.914544,0.412371,-2.818627,1.576763,-1.841004,-1.580334,-2.73523,3.695324,5.185185,0.4561,0.132042,0.300451,0.881057,0,-0.401808,-1.980701,1.840057,-5.463415,1.70593,0,-0.690846,0.779221,-2.011735,1.579926,1.604278,1.780694,6.798246,0.782123,-2.655771,2.056277,0.866739,-0.429185,3.501946,4.536082,-1.481481,-0.39548,-1.052632,0.367816,0.947051,0.152905,-5.252918,-1.402962,0.40568,-0.224719,-0.083195,0.644567,2.442461,0.237869,-6.128831,0.062461,0.202156,-2.151284,-1.574803,-1.27551,-1.051051,-1.243599,-1.24792,-1.728844,-0.979192,-2.308627,-8.351178,-0.542299,2.300242,0.696056,8.461538,-6.805808,12.637363,10.051546,1.097394,-1.411509,-1.085776,-6.666667,3.544304,0.361533,-0.693963,0.67734,-2.114428,-4.090909,2.57566,7.705987,-11.236506,-0.41744,-0.149925,-2.346416,-1.345291,-1.457018,1.032048,3.30067,-0.348086,-4.477612,10.892236,-3.960396,-3.488372,-0.800534,0.570539,-0.393922,4.585635,0.668151,0.744879,0.452781,1.458465,-0.353774,1.305767,2.835333,0.145296,-3.362944,0.429492,-0.062972,-0.02681,2.305606,-1.235294,6.916589,4.971182,3.411486,0.248722,-1.662592,4.08549,4.766734,0.910076,0.012026,0.352212,1.650794,-0.255918,3.311258,3.265886,-4.650123,0.938932
Man Infraconstruction Ltd.,-5.814536,-0.722022,-3.820598,3.040862,-3.795893,2.33463,3.673469,-3.382353,-0.655738,4.861111,-1.847575,-0.5,-2.611534,2.413431,2.572707,0.835322,2.282454,-1.09589,0.860832,0.231214,0.966702,0.140647,-2.819237,3.104787,5.390836,-0.68306,-1.754386,-0.342466,-1.214575,0.78125,0.380952,0.36855,2.666667,-2.168675,0.378788,3.429204,-0.417014,-0.525855,0.166251,-0.839695,0.4662,1.952462,-0.236593,0.570497,-2.372394,0.307692,-1.076233,-1.762977,0,-1.565558,1.022727,7.374302,0.853789,-3.485577,-1.028278,-0.951087,1.038961,0.292398,1.545595,10.433604,-2.071823,-2.761628,-4.715447,-3.636364,0.950119,-3.562945,2.495202,-0.873362,4.106776,1.290323,-2.583026,4.08805,3.571429,-0.591716,-4.79798,-0.555556,-7.899461,1.908397,5.306122,9.17603,0.590842,-0.289855,-3.551913,2.457002,-0.642674,4.488518,0,-3.481481,-1.179941,1.477378,0.530396,0.05637,0.246305,5.41028,1.30065,-0.854295,-1.979265,-0.719027,-0.19685,1.795332,2.012297,1.595442,3.77596,0.129618,0.815217,0.960219,-0.064144,1.186944,-0.728155,0.765027,-0.955691,5.988515,-0.409836,-1.870968,0.943078,3.687121,4.308063,3.132426,4.326689,-3.220459,0.930233,-1.156981,-1.432377,0.03453,0.709872,-4.319372,2.216182,10.393589,-0.105601,2.44337,-4.034507,-1.503311
Manaksia Ltd.,3.149606,-2.151163,0.56338,0.685786,-0.462428,-1.558442,0.536913,-5.437616,-1.245552,1.355579,0.803213,0.921659,-0.49456,0.833333,-0.862069,4.446855,0.324675,1.779755,0.542888,-2.249489,1.368421,-0.112108,1.466667,-0.59952,-0.248756,10.65662,0.822199,0.744879,0.673077,2.659574,0.271985,-0.094251,-1.456311,-0.609756,0.502513,-2.092352,-0.721501,-4.66899,0.89717,-1.080737,-2.501525,0.482759,0.475867,2.680798,-1.407507,-3.399852,-1.043478,-3.330069,-0.86881,0.858369,-1.195219,0.321888,0.717213,-0.628931,0.770218,0.358852,0.476758,-1.111111,-1.612903,5.921053,-4.227213,-3.488372,-1.805556,3.511706,1.482702,-0.566572,-0.146413,-0.286944,0.147493,-0.293255,-1.895206,0.369686,0.777605,-2.093398,-3.120936,4.07855,-6.447831,0,-1.033592,1.626016,-1.784197,-0.194932,-0.729927,0.39801,-0.967458,-2.403101,-1.680672,0,0.291333,-0.683891,-0.470219,0.844595,1.692708,-2.152642,4.662841,-1.992032,-9.990301,8.173375,-0.462351,0.438596,-0.065232,1.986755,-0.881057,-0.648508,0.745763,19.914347,0.720339,1.279015,5.094495,9.028459,-2.543626,-4.49876,-0.297398,4.270987,-1.020408,-0.489827,-0.755002,0.604002,-3.297576,-0.152827,1.082251,-1.761252,0.569535,-1.633594,1.991701,4.947409,0.021538,8.394949,0.338942,1.833604,-1.198681,-1.032848
Manali Petrochemicals Ltd.,-2.808989,-1.777778,4.4,0.819672,-1.339286,-0.70922,1.805054,0.914634,0,-0.326797,-2.095808,0,0,-1.294498,16,1.95122,-2.514507,1.455301,-4.932735,0.762195,0,1.123596,-0.218341,-0.39604,1.032702,2.014652,-0.149031,-0.588235,-1.442308,3.833866,0.556793,0,0.30349,-0.408719,17.464789,-0.992556,0.113636,0.431655,-0.544959,-0.824176,2.654867,-0.460123,-1.32626,0,-0.126904,1.375516,-0.895141,-0.591716,0.420757,-2.002225,9.608541,-0.312826,-1.021711,-3.23488,2.252252,0.313972,-1.702786,5.230126,0,0.8,-2.621723,-1.941748,-0.656455,-0.755668,0.869565,-5.800464,0.840336,0.60423,-1.030928,-0.707547,-5,2.020202,0.955414,0,-1.322751,-1.002506,-9.17603,3.742515,1.618123,2.189781,0.560224,-2.328967,7.788945,-0.919732,-1.004394,-2.325581,0.848999,-0.245549,-1.390434,-2.837454,2.401011,-0.501139,1.870033,0.088928,3.78748,0.370542,0.342596,1.317123,-1.956849,1.323529,1.032609,-0.053735,3.425775,1.289926,1.49161,2.455209,0.745712,-0.248139,1.79558,-0.822123,0,0.537222,0.364431,2.418097,-1.373825,-0.37594,-1.91713,-0.693569,1.390922,-1.14336,-1.111838,1.555694,0.37998,-2.691023,-1.498209,-0.060335,0.377992,-1.730376,0.780255,1.02649,-0.065221,-3.174056
Mangalam Cement Ltd.,-8.501283,-1.189511,3.097864,0.487126,-1.969963,0.634466,4.136253,1.984953,0.483559,0.312598,-1.108238,-1.363721,-0.414469,0.840168,0.143472,0.429185,-2.327113,-0.136799,-1.624783,4.463364,-0.128172,1.714286,6.490683,-1.722981,0.319009,1.181654,1.926243,0.050302,-1.402778,4.524063,0.946101,1.933283,4.134467,-1.779755,0.795229,1.058036,-1.001895,-0.273499,-0.221484,1.739951,-0.684472,2.755488,0.198413,-0.273618,0.398123,1.405181,-0.573931,-4.828914,1.372354,-0.354279,1.309856,-0.940564,-3.599528,-5.743525,-0.462062,-1.00091,0.904364,0.351865,0.702905,-2.654545,-0.47552,-0.112867,1.742655,4.376316,0.01955,-3.885307,-1.88531,-0.267142,-1.715771,-3.429633,-3.86283,0.033344,0.456472,-0.178094,-1.319261,-0.337399,-5.659472,-1.307008,-0.204604,0.34618,-1.514196,-0.305011,-0.447307,0.916442,-1.350378,0.965156,-1.828324,-2.222699,-0.714934,3.195991,-1.004966,-0.836353,-0.760603,1.791427,-0.155719,2.255639,-0.277594,4.371497,-1.727901,0.39887,1.40491,2.352461,2.476217,-0.778153,-0.066845,0.353982,0.42471,4.591133,1.647389,3.162121,-1.353052,2.368866,-0.508647,0.832992,0.025349,6.141995,2.549478,-2.089926,3.010388,1.619518,-0.655563,0.685053,-2.889692,4.375,-0.642836,1.132483,-0.005981,3.204866,1.85421,1.312522,-0.291121,-0.920206
Mangalam Drugs & Organics Ltd.,-1.030928,0,4.878049,-4.6875,2.153846,-4.889976,-2.849741,4.047619,1.256281,4.050633,-1.876676,-2.033272,13.970588,1.64557,4.886878,4.937362,-2.226128,2.27957,-4.974562,4.992051,-4.995127,4.994775,4.995592,-0.373648,-4.055033,4.98645,2.026578,3.132867,-1.213377,4.496226,0.446429,0.532623,0.566679,-2.208707,1.843318,-1.360544,-2.265861,-1.493824,-1.088986,-1.627764,-0.616612,2.973068,-0.198807,-1.271956,3.221222,-0.731364,-0.920245,-1.902174,-0.554259,-1.570439,1.082837,1.350591,0.902527,-4.996713,1.270648,-0.341763,-1.081081,0.688073,-0.653595,-0.455789,-3.047091,-2.383655,2.564103,-3.34728,3.125,-2.610114,4.900459,2.617801,-2.135231,0,-0.178571,5,5,-4.94263,4.968062,-0.154321,-4.982206,-1.600298,4.998252,0.539447,0.178063,-0.323887,3.140704,-3.840614,0.928903,-3.131991,-0.308325,0.381367,2.66809,-1.285008,-1.286765,-1.717252,3.582803,-1.259726,-1.667398,-5.272895,-1.755119,13.823412,-2.360817,-2.824479,-0.753683,0.867754,0.537442,1.105958,2.926829,1.497278,-3.023256,-0.254453,1.100352,-2.191142,-1.276208,0.316456,-0.241779,1.912702,1.88212,-0.05102,0.101989,4.736588,1.118476,-1.497326,2.105263,0.049383,0.808022,2.588997,-2.541335,0.853013,0.11655,14.482565,-2.002716,3.968486,-6.299694,-1.038892
Mangalore Chemicals & Fertilisers Ltd.,-1.140413,-1.244813,-0.482759,0.06993,0.792507,3.046218,-4.305949,2.981366,0.780379,0,0.343446,1.086335,-1.034483,-1.367521,6.4836,0.568182,-1.122449,0,-1.158749,2.564103,0.106496,0.245098,-0.759494,3.666245,0.217865,0,0.187441,-1.956947,0,1.571268,2.398524,-1.071811,-0.226757,-4.390681,-1.684836,1.22807,0.524246,-4.795852,-0.8,-3.472714,2.089783,0.661765,-1.16204,5.301047,0.249844,1.86593,-0.95729,-3.354633,-2.467232,-2.887789,2.254283,-4.266212,-1.378122,-2.488688,-2.5,-1.456954,1.105651,1.246883,0,2.143758,-4.161567,-3.482587,-3.037975,2.152318,-1.80624,-4.142857,0.166389,-1.410935,0,-1.636905,-4.651163,17.675545,-1.197605,8.369408,-3.723404,2.620087,-4.775687,-0.674536,0.688468,-0.407609,0.346021,3.360581,-2.140309,-1.028101,0.383387,-3.625731,-1.601423,-2.463054,-1.639344,-0.854139,-1.335207,-0.227618,-3.052917,-0.805452,1.651113,-0.05777,1.567398,-0.413956,1.519468,1.183432,1.986218,-0.642055,-19.846678,-1.060512,-0.397276,5.447714,-0.204221,0.720165,0.222346,-1.373481,-1.350093,-4.545455,-1.162271,-0.27972,7.118807,-0.890076,-2.248093,-0.688231,-3.502558,-0.685938,-0.597525,-1.488372,1.999194,-0.224573,-1.234289,1.503584,2.770743,7.187177,-0.220966,1.693167,-4.440885,1.911745
Mangalore Refinery & Petrochemicals Ltd.,-2.211302,-0.074683,4.344678,-0.839054,0.901639,0.081301,0.341297,6.485963,0,3.054101,-1.032566,0.148588,0.647482,3.600294,3.803596,0.55325,-0.627803,2.089269,-3.353928,-1.692421,4.22427,0.928074,4.727273,-0.589971,-1.886792,1.495886,2.874433,-0.674847,-0.95057,4.033715,1.716501,0.814249,-0.35515,-1.362948,0.604089,2.106271,1.135503,1.548587,-0.546678,0.080548,4.673954,3.931204,5.094131,-2.277267,-0.270898,-0.077489,-2.772116,-1.125113,0.698975,-2.109705,4.445876,-2.411091,-0.675676,-3.882195,1.806854,-1.400934,0.801068,-0.731529,1.479751,0,1.698514,1.442308,-0.739523,9.414991,-0.217155,0.831601,4.493308,-0.313808,2.275313,1.880531,-0.78329,3.811659,1.40625,2.867384,-4.057592,-2.412869,-4.776119,-2.835539,2.664298,0.511073,0.567376,-4.900662,2.933673,-0.892857,1.4068,-1.401401,-1.060752,-2.188184,0.467836,1.965066,-1.798202,2.304147,0.700935,-1.290323,1.901141,-1.654846,6.884058,4.305913,-2.685285,-2.412869,0.898411,0.423012,-4.5053,1.904762,1.263538,0.086881,0,2.837573,5.414274,-2.020958,-0.708763,-1.30719,0.210416,1.756253,-2.031176,-0.205677,-0.037538,-1.25488,-1.021073,-0.523441,-0.119784,-2.025561,0.130811,0.703325,-1.346337,1.346239,-0.632145,0.00647,4.469942,2.460638,-4.244728,-1.811277
Manugraph India Ltd.,-1.92926,-0.895522,2.92887,1.004304,-2.936378,-0.501672,-0.312989,10.899873,0.130378,4.357798,-0.966851,2.180685,3.459119,1.687117,6.507937,-0.961538,1.47541,-2.347418,-0.775946,4.692308,-0.726979,4.953271,-2.272727,1.413043,-1.754386,-5.189621,-3.772003,0.089847,-1.919192,2.222222,1.314554,2.890792,1.001112,-0.699301,1.375246,0.090827,-1.581028,0.290416,1.464435,-0.19802,7.794872,-0.322581,4.757085,-1.640927,-2.061856,-1.084813,-2.054795,1.433297,-1.995798,-0.262467,1.203008,2.373887,-2.654867,-1.687117,-0.291121,-1.77706,0,2.495544,-0.56926,0.551471,-3.320312,-4.895105,0.261097,-2.903226,-0.757576,-8.510638,0.689655,3.484321,-2.439024,-3.267974,-4.347826,-2.702703,0.719424,-0.704225,0.483092,0,-4.608295,-0.529101,-1.744186,-3.381643,-3.982301,3.187251,1.219512,-0.421941,-2.666667,1.709402,0.344828,0.724638,-1.5625,2.489627,-4.761905,-4.938272,4.891304,-4.071247,-1.880878,-3.308824,1.416431,-0.732601,-1.2,5.714286,1.333333,3.436426,0.355872,-1.052632,-5,3.30033,-4.093567,-3.355705,-2.459016,-3.611111,2.39521,-0.543478,19.955654,-0.445434,-2.073733,3.255814,-1.914894,4.821429,-1.22449,-1.452785,4.64135,-2.988506,5.778192,-0.236295,3.133677,-4.395177,1.933453,4.197317,-1.019935,-0.474934,-6.560392,-1.369048
Maral Overseas Ltd.,1.827676,-1.869159,0,0.862069,0.917431,0.206612,2.494331,0.970874,1.319261,-2.444444,-4.496124,0.192678,1.669196,0.535714,19.894366,-1.043025,-1.186441,1.34357,-0.527241,1.257862,-1.12202,-5.116279,3.050109,-5.068226,-2.972028,-3.474903,2.152318,3.52349,0,0.392157,0.298063,-0.337268,2.697842,-6.095979,-1.193634,1.948843,-7.120419,0,0.114679,-1.396973,0.275482,3.190014,-2.032086,1.501877,11.584801,-1.456311,0.133511,-3.779528,2.489019,-0.783699,5.343511,-2.253033,0.337838,-3.518519,-0.714286,2.707581,0.181159,0.183824,1.875,-1.142857,-3.238095,-3.320312,-2.022472,4.320988,-2.752294,-3.804348,-2.526316,0,-0.684932,-0.643087,-3.424658,4.651163,0,1.456311,-0.359712,-3.389831,-5.454545,-4.897959,4.460967,-1.436782,1.627486,3.254973,-2.583026,0,4.964539,0.788436,0.52687,-0.880759,-1.024984,3.267136,-2.726734,0.203528,-0.192957,-1.248439,2.117647,-3.297998,-1.104418,0.710136,-3.477051,0,0.550747,0,-1.332288,-1.340694,0.236967,2.327448,1.443299,1.408451,1.63652,2.793834,0.278035,-0.458295,1.697656,10.962755,-0.38373,-1.950585,-2.120141,-9.754902,-3.238342,-0.633914,-3.065134,-0.436047,-0.386794,-2.284234,-1.144893,0.752183,5.017874,0.554354,3.681367,-2.131929,-5.195772,-1.638546
Marico Ltd.,0.517369,3.23741,0.805452,0.570417,0.461255,4.535491,1.088016,-0.369971,-0.823547,2.558272,-0.55905,2.402442,0.462674,7.27184,3.522505,0.744048,-1.350036,1.954849,-1.237087,0.391924,0.288248,3.987802,-0.336771,-1.173139,3.165439,-1.773749,1.697531,0.335334,1.514888,1.735598,-1.330023,1.875,3.517488,-0.348635,1.607949,-0.556492,-0.880503,-0.063654,0.527662,0.691937,0.222399,-0.224755,0.767141,-1.576069,1.590802,-1.917895,-1.423544,0.122831,3.565867,1.051805,-0.285628,0.082463,-0.202593,-1.084051,2.733813,-0.902778,-1.243057,0.232304,0.11789,2.680687,0.139315,2.043896,-0.080895,1.116471,0.591564,0.81831,-1.374848,-0.346117,-0.306435,-6.6183,-2.496736,6.242752,-0.914897,4.134484,1.705202,-0.288066,-1.442693,1.851852,-1.545894,-1.671346,-0.19829,1.008628,-2.989263,0.759432,0.390387,0.881011,-1.283243,3.57109,3.694886,-1.075075,0.7265,0.673212,1.104428,2.343584,4.011317,2.795918,-3.851825,-0.410563,0.441362,0.680272,0.487525,-0.102155,1.079102,0.985271,-1.076834,-1.219633,0.367272,1.598729,-0.301265,0.267725,1.520076,-2.402716,-0.192594,0.330475,0.817362,2.210626,0.448677,0.898404,-0.143308,0.485044,0.465477,-0.284638,0.220714,-1.013216,-2.058267,0.426024,-1.712355,0.015507,-0.42043,-0.223164,-3.641906,0.400585
Marksans Pharma Ltd.,-3.680982,3.981265,3.152364,1.219512,0.81716,-1.170569,4.55298,-0.593723,-0.405186,0.080321,-0.675676,1.392301,0.87108,5.102041,8.326253,-0.668896,0,1.267674,-2.447552,1.515917,-0.805306,3.712672,-9.94832,-0.750268,0.10917,0.451977,0.952381,-0.837696,-1.210654,6.910569,0.192308,1.140251,0.886076,-0.919842,-1.372549,1.725998,-1.608325,3.743961,0.986436,-4.820628,-0.498753,1.674641,0.901917,-3.213844,-0.621891,-1.346389,-1.037613,-2.314815,0.451807,-5.681818,3.131115,-0.35461,5.146036,-5.31401,0.8726,-0.339559,0.179856,1.188119,0.655022,1.012146,-2.880658,-1.511879,-2.142857,19.259259,0,-1.77305,3.767123,0,1.212121,1.358696,-7.356948,3.731343,-2.676399,8.872902,-4.023845,4.89418,-5,-2.429543,0.992063,0.425894,0,-0.359712,2.680222,0.60423,0,-0.067613,-1.032702,-0.788835,-3.077975,0.950988,-0.601956,-0.265487,2.295918,-0.970874,1.181525,-2.150538,-2.447869,-3.005181,2.709069,0,0.095785,-0.107181,1.754386,-2.702703,-0.17138,1.341752,-0.074019,-4.347826,-0.492611,5.243677,-1.298701,2.498923,2.540835,1.009637,1.149976,4.19668,-1.558203,5.680272,-0.130976,0.596026,-1.980491,1.364722,-0.031429,2.987406,2.34148,-2.506873,3.891679,2.069684,3.075052,0.228643,-3.38431,-0.74507
Maruti Suzuki India Ltd.,0.33916,-1.476679,-0.625331,-1.112656,0.550691,1.818393,2.993596,2.53566,-0.521323,-1.123672,0.456387,0.994277,-1.071372,2.070695,0.75251,0.814626,-0.918958,0.070478,0.212859,0.586238,0.757543,-0.181561,-5.065705,-0.299132,1.246014,2.206668,1.354312,-0.123859,0.414393,0.71158,0.340359,3.495377,0.089373,-0.011875,-0.487272,0.992177,2.365843,0.888423,-0.093434,1.567404,1.890188,1.023761,0.195235,-0.833204,1.042143,-0.646186,-0.452695,0.099409,0.359772,-0.593838,0.619064,1.477846,-1.188381,-2.715459,-1.203524,1.521847,-0.533605,1.4187,-1.99182,1.156718,-2.578604,0.031306,0.739205,-0.680025,0.22176,-0.854777,0.03242,-0.212085,-0.642508,-1.523407,-0.106522,-0.927584,5.728576,2.604991,2.810502,-0.042296,-3.718275,0.010382,-2.143249,0.594059,0.482076,-5.031956,-0.92636,0.108001,-1.675386,1.66858,0.379299,-0.225924,0.723859,-0.622964,1.529235,-1.142737,1.980157,0.542045,-0.502028,-0.49088,-2.159568,-0.593344,-0.448354,0.601992,2.807838,2.357142,0.369237,0.717717,-0.488395,0.888057,-0.090939,-0.037973,0.545479,-0.166785,2.603596,1.555795,2.117104,0.428287,-0.051935,0.089157,0.299369,2.36393,1.21539,0.719404,1.005922,-1.577234,-1.189777,1.880974,-0.407908,-1.90877,-1.599083,1.135632,0.550516,2.58875,-3.511542,-1.704495
Mastek Ltd.,-1.487414,-0.973933,-0.49033,-0.3108,-0.988554,-2.818546,-1.5163,-0.727069,0.508776,-2.367089,-1.40994,9.286538,-0.48862,4.239278,-2.280285,-0.323799,-2.063107,-0.181598,-1.083032,2.571938,0.806885,1.066961,1.495821,0.667604,-0.343053,0.462963,0.222552,-0.336952,-0.728528,1.273306,1.921132,-0.719942,-1.906117,-3.479381,-0.18543,1.484178,6.036945,-0.347645,5.414196,-3.833917,0.459544,2.666667,-1.383801,0.672338,-0.884722,2.63186,2.900854,-2.28403,-1.95224,-2.222636,3.371128,-2.205425,0.195367,-9.806563,-1.551818,0.127848,-0.197585,-0.59193,0.840564,1.048194,0.468311,0.689582,1.318167,-1.025776,1.743926,1.560222,3.457087,-4.317704,0.722369,0.124646,-2.135875,4.979253,4.608197,9.987567,0.175747,9.467342,-6.908368,0.845925,7.085096,-0.690117,-3.043664,0.737145,-1.881979,2.020075,1.546471,1.284371,-1.991653,-0.154991,-0.583377,2.927103,-2.635714,6.98339,0.442272,1.096192,0.593158,2.657766,-0.740937,6.667201,3.159717,0.102439,-0.760585,1.575033,0.180971,2.01158,2.139485,0.841631,0.794913,1.515152,0.740546,2.709993,1.628886,0.24001,3.628628,1.411606,-2.085919,0.693296,0.705899,3.966936,0.884255,1.121362,-0.249968,-1.077568,0.752102,0.892428,0.192494,-1.595714,2.074058,0.04573,0.27949,3.351666,-6.161727,0.89042
Mawana Sugars Ltd.,2.185792,-2.941176,-0.9375,4.11985,-2.834008,4.444444,5.238095,1.321586,-2.525253,-2.487562,-2.209945,1.470588,-5.696203,0.70922,-0.735294,-2.083333,0,1.470588,5.098039,-4.864865,-0.869565,-3.240741,1.123596,4.938272,2.559415,0.625782,4.380792,4.607922,4.220399,3.892493,-1.617251,-0.10627,5.016722,-2.319588,1.254125,-2.411765,-3.500269,-0.525279,0.064683,3.04878,11.221837,-0.084782,2.870216,-2.535497,-0.975015,2.427921,-1.010101,-1.816239,2.663438,-1.490683,0.585652,3.813559,0.468933,-4.906771,-3.281677,1.653804,1.444444,-0.486618,3.241297,1.124859,-2.553191,-1.461988,2.287582,3.283582,-2.023609,-2.518519,2.290076,0.154083,3.235294,-1.608911,-7.238606,4.849885,-0.646552,-0.446429,-4.975923,-1.879699,-4.928458,-0.420168,-1.265823,7.101727,1.038576,-0.815661,5.384615,0.56338,4.91018,0.401606,4.979253,-1.084278,3.815385,-1.840491,-1.196888,0.769231,-0.378549,1.146651,0.094518,-1.703704,-1.678502,4.952627,-2.756286,0.835946,1.765745,1.612903,0.633714,-0.174419,0.100654,6.501182,1.34443,0.726663,0.787402,-1.080803,1.270325,-0.295276,0.151745,0,1.576004,0.501253,0.887265,0.622407,-0.102302,1.314217,-0.966429,2.129817,-0.329476,0.438338,3.401035,0.410694,-0.142667,0,1.527663,-0.199141,-5.413785,-2.087351
Mayur Uniquoters Ltd.,-2.762052,2.979488,0.267023,-4.033426,4.166159,0.190947,2.209302,-0.966127,0.503395,1.8245,1.929743,0.552242,-1.386001,1.998803,0.425852,0.110105,-1.202186,1.74151,1.282203,0.0228,1.576915,0.354077,0.251794,-2.825213,1.490481,1.030548,-0.479196,-0.118483,0.651239,2.12616,0.552041,2.43561,-0.044111,-1.839509,-1.908859,0.879765,-0.920284,-2.022008,-0.751777,-0.495663,-0.083011,0.5245,4.501682,0.065782,1.987344,-2.597787,0.245483,-0.199685,-1.045608,-0.777092,1.830747,0.15235,-0.900901,0.027152,-0.671693,3.828366,0.219327,-0.133923,1.27031,0.129964,-2.768065,-0.257732,1.259026,0.242964,2.187064,-0.399155,-0.318254,-1.171699,-0.428673,-0.065062,-4.183154,0.167056,2.456258,0,19.994171,-0.52356,-5.147314,-2.749719,3.041906,0.903392,-0.561257,-3.171028,-4.554842,0.785878,-2.368715,4.06411,0.330932,-2.217722,-1.018694,-0.440671,1.131327,-3.546316,0.705193,1.862216,-4.327038,-0.638446,0.120546,4.396812,-1.036269,1.892159,2.209536,-0.245023,-1.037147,2.20852,0.182326,1.921429,2.320454,-0.237501,1.79982,0.167539,2.192508,0.580102,0.447507,0.760827,-0.777472,1.104042,1.230465,3.196513,-0.316174,-1.106771,-1.164101,-0.789251,-0.467836,2.026334,-1.622702,1.264138,2.378181,2.648551,2.340067,0.851025,-2.486993,2.491065
